,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
349,1.0,1.1283791670955126,0.0,1.4142135623730951,0.8660254037844386,2.310660171779821,147,173.75,219
350,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,143,143.0,143
351,0.5,0.7978845608028654,90.00003218077504,1.0,0.0,0.0,142,158.5,175
352,2.75,1.8712051592547776,-15.070698164777376,2.173064992070944,1.5336781623029534,4.707106781186548,138,210.36363636363637,255
353,26.75,5.836022431559495,-87.6528182638054,7.809418895973169,4.844760729623941,25.485281374238568,137,151.37383177570092,174
354,0.75,0.9772050238058398,0.0,1.632993161855452,0.0,0.5,143,181.66666666666666,216
355,96.5,11.084566571000565,-46.64486412627754,16.65875620439327,9.56888509335558,79.23706704297267,137,204.07253886010363,255
356,119.25,12.322086499845234,61.53246909512251,17.890846640497752,10.810165373817032,77.94417382415922,139,207.22012578616352,255
357,1.0,1.1283791670955126,45.00001609038752,1.0,1.0,2.0,149,155.5,160
358,2.0,1.5957691216057308,23.64531347603306,2.189346449470625,1.6067862720941968,3.2071067811865475,138,159.875,223
359,1.25,1.2615662610100802,45.00001609038752,2.0,0.6928203230275511,2.7071067811865475,139,156.4,176
360,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,143,143.0,143
361,18.75,4.886025119029199,-64.25256448020745,8.534605452469906,3.507601078547347,21.106601717798213,142,171.26666666666668,207
362,0.5,0.7978845608028654,0.0,1.0,0.0,0.0,137,148.5,160
363,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,171,171.0,171
364,2.5,1.7841241161527712,-63.43497150498664,2.9664793948382653,1.264911064067352,4.707106781186548,150,207.0,255
365,1.0,1.1283791670955126,45.00001609038752,1.0,1.0,2.0,139,152.5,182
366,2.25,1.692568750643269,69.69937759948874,1.9428766875287036,1.3977214453480662,4.121320343559642,140,188.0,255
367,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,142,142.0,142
368,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,139,139.0,139
369,1.0,1.1283791670955126,0.0,1.4142135623730951,0.8660254037844386,2.310660171779821,143,159.25,186
370,2.25,1.692568750643269,4.731162795706487,2.1353121623491473,1.4684996942593682,3.914213562373095,138,168.77777777777777,197
371,0.5,0.7978845608028654,0.0,1.0,0.0,0.0,153,167.0,181
372,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,154,154.0,154
373,36.75,6.840435166640879,10.459100254373388,10.357482035764544,7.471784821851504,35.884776310850235,138,194.51020408163265,254
374,2.75,1.8712051592547776,30.83751987148255,3.421748748008801,1.0573938653557313,5.207106781186548,138,163.72727272727272,188
